SOURCE,UNID,Unnamed: 3,COUNTRY,PROVINCE,CITY,LAT,LON,WWTP/MUNICIPALITY,WWTP start up,Reuse project start up,Status of operation for WWTP ,Status of operation for Reuse project (yes/no),Wastewater input type ,WW Treatment Level ,Technology used,Desgin Capacity (m3/yr),Average Capacity (m3/yr),Volume of  WW actually treated (m3/yr),Disposal Category,Name of the water body/valley/wwtp,Amount disposed (m3/yr),Reuse Category,Actual direct reuse (m3/yr),Area of Land Receiving TWW (ha),Scoring classifier,probability classifier,scoring object detection,probability,number of rectangular tanks,number circular tanks,url link
Javier,UAE59,Masdar City,UAE,,Masdar City,24.43177747,54.62913007,WWTP,2010,2010,Operational,Yes,Municipal,Max tertiary,MBR,547500,38982,81760,,,,0,Landscape irrigation,81760,0,0.932178199,Wastewater-Treatment-Facility,0.746327639,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE59_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE60,Al Ain Dairy farm,UAE,,Al Ain,24.39841662,55.78751739,Municipality,2013,2013,Operational,Yes,Municipal,Max tertiary,,,255500,,,,,0,Landscape irrigation and non-potable urban use,8030,1,0.996780992,Wastewater-Treatment-Facility,0.720091641,10,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE60_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE61,Al Araad,UAE,,Al Araad,23.86455358,55.52156317,Municipality,2007,Unknown,Operational,No,Municipal,Max tertiary,,32850,20805,20440,,,,20440,,0,0,0.996725678,,,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE61_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE62,Al Dhahira,UAE,,Al Dhahira,24.00373228,55.56187599,Municipality,2001,Unknown,Operational,Yes,Municipal,Max tertiary,,153300,157680,42340,,,,40515,Landscape irrigation,1825,0,0.97436583,,,7,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE62_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE63,Al Faqah,UAE,,Al Faqah,24.68352424,55.62112454,Municipality,2001,Unknown,Operational,Yes,Municipal,Max tertiary,,255500,189435,240170,,,,59860,Landscape irrigation,179580,1,0.978243113,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE63_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE64,Al Haiar,UAE,,Al Haiar,24.5820351,55.7306528,WWTP,1994,Unknown,Operational,Yes,Municipal,Max tertiary,SBR,2518500,599330,607725,,,,183595,Landscape irrigation,416465,1,0.627187908,,,5,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE64_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE65,Al Khazna,UAE,,Al Khazna,24.11455982,55.12726481,WWTP,1993,Unknown,Operational,Yes,Municipal,Max tertiary,,730000,378505,355510,,,,0,Landscape irrigation,355510,1,0.995708466,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE65_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE66,Al Qoaa,UAE,,Al Qoaa,23.40700023,55.35571491,WWTP,1998,Unknown,Operational,Yes,Municipal,Max tertiary,Activated Sludge,2518500,872715,801540,,,,318645,Landscape irrigation,483260,1,0.998390079,Wastewater-Treatment-Facility,0.637211144,4,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE66_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE67,Al waqan,UAE,,Al waqan,23.63599885,55.44884218,Municipality,2000,Unknown,Operational,Yes,Municipal,Max tertiary,,715400,614660,639115,,,,209510,Landscape irrigation,429605,1,0.545828998,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE67_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE68,Al Yahr,UAE,,Al Yahr,24.22545224,55.54668436,Municipality,Unknown,Unknown,Operational,Yes,Municipal,Max tertiary,,,,80000,,,,,Landscape irrigation,,0,0.971732497,,,9,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE68_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE69,BuKeriayah,UAE,,Bu Keriayah,24.13967833,55.79217297,Municipality,2003,Unknown,Operational,Yes,Municipal,Max tertiary,,328500,108040,85410,,,,62780,Landscape irrigation,37230,1,0.948016882,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE69_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE70,Remah,UAE,,Remah,24.10902241,55.30109284,Municipality,2003,Unknown,Operational,Yes,Municipal,Max tertiary,,547500,357335,223380,,,,5110,Landscape irrigation,218635,1,0.578959048,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE70_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE71,Seih Ghraba ,UAE,,Seih,24.84915008,54.997354,Municipality,1998,Unknown,Operational,Yes,Municipal,Max tertiary,,153300,48545,56940,,,,45625,Landscape irrigation,12045,0,0.658510029,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE71_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE72,Al Shweib,UAE,,Al Shweib,24.74726114,55.78836153,Municipality,1999,Unknown,Operational,Yes,Municipal,Max tertiary,,474500,418290,413545,,,,0,Landscape irrigation,413545,0,0.995650232,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE72_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE73,Sweihan,UAE,,Sweihan,24.46197696,55.33253263,Municipality,1995,Unknown,Operational,Yes,Municipal,Max tertiary,"Extended
Aeration",237250,395295,367555,,,,12045,Landscape irrigation,309155,0,0.995385826,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE73_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE74,Wadi Fili,UAE,,Nahel area,24.49708114,54.37126008,Municipality,1998,Unknown,Operational,Yes,Municipal,Max tertiary,Activated Sludge,2007500,472310,571590,,,,260975,Landscape irrigation,310615,0,0.987918437,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE74_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE75,Al Khatem,UAE,,Al Khatem,24.18226981,54.99903876,Municipality,1998,Unknown,Operational,Yes,Municipal,Max tertiary,,501875,248200,238710,,,,0,Landscape irrigation,238710,0,0.69467777,,,0,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE75_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE76,Ghantout,UAE,,Ghantout,24.88768848,54.89192812,Municipality,1992,Unknown,Operational,Yes,Municipal,Max tertiary,,241630,244550,210970,,,,6570,Landscape irrigation,204400,0,0.952065885,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE76_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE77,Al Mirfaa,UAE,,Al Taf Al Gharbi,24.03839716,53.46460142,WWTP,1998,Unknown,Operational,Yes,Municipal,Max tertiary,,2920000,3199590,2830940,,,,766500,Landscape irrigation,2064440,1,0.892173409,Wastewater-Treatment-Facility,0.781148732,1,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE77_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE78,Mifra CW,UAE,,Mirfa,24.05503545,53.41228874,Municipality,2011,2011,Operational,Yes,Municipal,Max secondary,CW,7300,7300,7300,,,,0,Landscape irrigation,7300,0,0.855575323,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE78_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE79,Mirfa Cans Factory,UAE,,Mirfa,24.0540181,53.41288105,Municipality,1998,Unknown,Operational,Yes,Municipal,Max tertiary,,219000,62050,79570,,,,0,Landscape irrigation,79570,0,0.785613418,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE79_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE80,Bainounah,UAE,,Bainounah,24.03717915,52.94549002,Municipality,1998,Unknown,Operational,Yes,Municipal,Max tertiary,,365000,353685,338720,,,,0,Landscape irrigation,338720,0,0.827725172,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE80_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE81,Madient Zaied,UAE,,Zayed City,23.61582398,53.76336846,WWTP,1998,Unknown,Operational,Yes,Municipal,Max tertiary,,10950000,14092,4530015,,,,1746890,Agriculture and landscape irrigation,2783490,1,0.996061742,Wastewater-Treatment-Facility,0.820652008,10,4,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE81_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE82,Liwa,UAE,,Mzeer?ah,23.08522531,53.76839272,WWTP,2007,Unknown,Operational,Yes,Municipal,Max tertiary,,912500,1071640,373760,,,,730,Landscape irrigation,438730,1,0.988102376,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE82_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE83,Abu Al Abyad Island,UAE,,Abu Al Abyad Island,24.23485349,53.80791191,Municipality,2004,Unknown,Operational,Yes,Municipal,Max tertiary,,22995,119355,76285,,,,0,Landscape irrigation,76285,1,0.565199554,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE83_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE84,Sir Bani Yas Island,UAE,,Bani Yas Island,24.31569464,52.59574219,Municipality,2004,Unknown,Operational,Yes,Municipal,Max tertiary,,17520,118625,138335,,,,0,Landscape irrigation,138335,1,0.937465072,,,0,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE84_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE85,"Anantara, Sir Bani
Yas Island CW",UAE,,Bani Yas Island,24.325659,52.57182142,Municipality,2011,2011,Operational,Yes,Municipal,Max secondary,,,22812.5,22812.5,,,,0,Landscape irrigation,22812.5,1,0.833335102,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE85_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE86,Al Yasat Island,UAE,,Lower Yasat Island,24.18963256,51.99578507,Municipality,2022,Unknown,Operational,Unknown,Municipal,,,91250,,,,,,,,,0,0.865234911,,,4,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE86_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE87,Ghuwaifat,UAE,,Ghuwaifat,24.13346643,51.63369072,Municipality,2005,Unknown,Operational,Yes,Municipal,Max tertiary,,82125,166440,157680,,,,14.6,Landscape irrigation,142715,0,0.532812119,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE87_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE88,Ghayathi,UAE,,Ghayathi,23.96052208,52.83015795,WWTP,2001,Unknown,Operational,Yes,Municipal,Max tertiary,,912500,1567310,2119555,,,,1825,Landscape irrigation,2117730,1,0.988278508,Wastewater-Treatment-Facility,0.912174344,1,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE88_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE89,Delma,UAE,,Delma,24.50174485,52.31307175,Municipality,2003,Unknown,Operational,Yes,Municipal,Max tertiary,,1095000,372300,323755,,,,0,Landscape irrigation,323755,1,0.963379979,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE89_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE90,Baaya-Sila,UAE,,AL SILA,24.09705765,51.72637229,WWTP,2004,Unknown,Operational,Yes,Municipal,Max tertiary,,3650000,1206690,1274215,,,,14235,Landscape irrigation,1259980,1,0.970672369,Wastewater-Treatment-Facility,0.799540162,4,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE90_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE91,Baaya Sila Power Station ,UAE,,Baaya-Sila,24.06456108,51.76083916,Municipality,2007,Unknown,Operational,Yes,Municipal,Max tertiary,,9125,10585,4745,,,,0,Landscape irrigation,4745,0,0.697979093,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE91_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE92,Tilal Liwa ,UAE,,Zayed City,23.5341151,53.80076808,WWTP,2016,Unknown,Operational,Yes,Municipal,Max tertiary,,54750,23593,,,,,,Landscape irrigation,,1,0.935711741,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE92_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE93,Razeen Workers City,UAE,,Al Wathba,24.21942783,54.75852996,WWTP,2020,Unknown,Operational,Yes,Municipal,Max tertiary,,1460000,926952.2651,,,,,,Landscape irrigation,,1,0.709258974,Wastewater-Treatment-Facility,0.563510716,1,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE93_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE94,Bad' Al Mutaw'ah,UAE,,Bad' Al Mutaw'ah,23.78539957,52.57049901,Municipality,2019,Unknown,Operational,Yes,Municipal,Max tertiary,,292000,75746,,,,,,Landscape irrigation,,1,0.949685156,,,0,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE94_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE95,Al Rawada,UAE,,Al Rawada,24.42064437,54.44412341,Municipality,2011,Unknown,Operational,Yes,Municipal,Max tertiary,,25550,5840,2978765,,,,0,Landscape irrigation,4380,0,0.997806609,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE95_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE96,Al Ghadeer ,UAE,,Al Ghadeer ,24.84270754,55.02573422,WWTP,2017,2017,Operational,Yes,Municipal,Max tertiary,"Extended
Aeration",547500,287678,,,,,,Landscape irrigation,,1,0.891902626,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE96_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE97,Yas Island,UAE,,Yas Island,24.49692595,54.60245633,Municipality,2009,Unknown,Operational,Yes,Municipal,Max tertiary,,13870000,4663203.5,2978765,,,,0,Landscape irrigation,2978765,0,0.969363689,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE97_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE98,ICAD Sewage Treatment Plant,UAE,,Abu Dhabi Industrial City,24.26891495,54.46701811,WWTP,2010,2010,Operational,Yes,Municipal,Max tertiary,,14600000,,5450545,,,,5450545,Agriculture irrigation,0,0,0.991452813,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE98_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE99,Saadiyat,UAE,,Saadiyat,24.54690129,54.4533126,WWTP,2012,2012,Operational,Yes,Municipal,Max tertiary,,6022500,4015000,1171285,,,,0,Landscape irrigation,1171285,0,0.970958769,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE99_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE100,Al Ruwais Housing Complex,UAE,,Ruwais,24.05518048,52.66722703,WWTP,2015,2015,Operational,Yes,Municipal,Max tertiary,,12519500,9125000,,,,,0,Landscape irrigation,,1,0.999456704,Wastewater-Treatment-Facility,0.727760375,0,4,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE100_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE101,AL REEF PALACE,UAE,,Al Falah,24.44079871,54.68284048,Municipality,2006,2006,Operational,Yes,Municipal,Max tertiary,,91250,,,,,,0,Landscape irrigation,,1,0.690189362,,,1,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE101_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE102,Mafraq Labor Camp STP,UAE,,Mafraq Industrial Area,24.25877082,54.62873333,Municipality,2012,2012,Operational,Yes,Municipal,Max tertiary,,10950000,,,,,,,Agriculture irrigation,,0,0.987983465,Wastewater-Treatment-Facility,0.716956377,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE102_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE103,Main Treatment Plant,UAE,Sharjah,,,,,1976,Unknown,Operational,Unknown,Municipal,,,83913500,72130570,25456455245,,,,,,,,,,,,,
Javier,UAE104,Saja,UAE,,Sharjah,25.31408611,55.65954682,WWTP,2004,Unknown,Operational,Yes,Municipal,Max tertiary,,18250000,10950000,,,,,,Industrial use and landscape irrigation,1825000,1,0.862632692,Wastewater-Treatment-Facility,0.67868346,5,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE104_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE105,Al Hamriyah,UAE,,Al Hamriyah,25.45423517,55.56177132,WWTP,2014,Unknown,Operational,No,Municipal,Max tertiary,,73000000,,,Gulf,Arabian Gulf,,,,,1,0.652960956,Wastewater-Treatment-Facility,0.631906688,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE105_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE106,Dibba Al Hisn STP,UAE,,Dibba Al Hisn,25.61563886,56.28191248,WWTP,2008,Unknown,Operational,Yes,Municipal,Max tertiary,MBR,3650000,188909.4,147095,Gulf,Gulf of Oman,,,Landscape irrigation,,0,0.939657688,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE106_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE107,Sharjah International Airport Expansion Project,UAE,,Sharjah,25.32147136,55.5205401,Municipality,2019,2019,Operational,Yes,Municipal,Max tertiary,,1095000,,,,,,,Industrial use,0,0,0.892078638,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE107_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE108,Mariam Island - STP,UAE,,Sharjah,25.32300389,55.36142473,Municipality,2021,Unknown,Operational,Yes,Municipal,Max tertiary,,262800,,,,,,,Landscape irrigation,,1,0.61447376,,,0,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE108_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE109,MYSK AL BADAYER,UAE,,Al Badayer,24.95148127,55.72541882,Municipality,2020,2020,Operational,Yes,Municipal,Max tertiary,MBR,,,,,,,0,Landscape irrigation,,0,0.732179701,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE109_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE110,Kalba,UAE,,Al Tarif,25.05662647,56.32546826,WWTP,2000,Unknown,Operational,Unknown,Municipal,Max tertiary,,13505000,452600,370475,,,,,,,1,0.935433865,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE110_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE111,Khor Fakkan,UAE,,Sharjah,25.36767189,56.33936962,WWTP,1997,Unknown,Operational,Unknown,Municipal,Max tertiary,,584000,452600,370475,,,,,,,0,0.56186682,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE111_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE112,University of Sharjah,UAE,,Sharjah,25.30055444,55.47361697,WWTP,1997,Unknown,Operational,Unknown,Municipal,Max tertiary,,730000,1460000,1368750,,,,,,,0,0.9985165,,,0,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE112_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE113,Al Bideaa,UAE,,Hay Al Badee,25.26044079,55.56225908,WWTP,2000,Unknown,Operational,Unknown,Municipal,Max tertiary,,365000,146000,90885,,,,,,,1,0.844046116,,,0,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE113_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
Javier,UAE114,Al Battaeh ,UAE,,Al Battaeh ,25.27373498,55.73071772,Municipality,2011,Unknown,Operational,Unknown,Municipal,Max tertiary,,365000,124830,79205,,,,,,,1,0.945721567,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_UAE/Javier_UAE_UAE114_map_zoom_17.tif?csf=1&web=1&e=zlTuQR
